"","app_name","begin_time","end_time","rpm","duration","swapFreeMB","minFreeMemMB","minDiskFreePct","cpuUserPct","cpuSystemPct","cpuStealPct","cpuIOWaitPct","loadAverage","diskReadPct","diskWritePct","receiveBytes","transmitBytes","transmitErrors","count.services","count.kernel","count.sessions","apdex_s","apdex_t","apdex_f","apdex_score","db_throughput","db_duration","external_throughput","external_duration","length","error_rate","bg_rate","count.200","count.503","count.Other","count.Web","queue_duration"
"25","Browser-Monitoring-Service-Production",2017-08-31 04:00:00,2017-08-31 04:10:00,135294671,0.00154581802524995,4294.9632,32372.41856,56.8499450683594,17.5185508046831,0.892740743500846,0,4.785042723857e-05,1.41480952927044,0,0.109771515641894,3841231.53571429,0,0,0,0,0,115667554,15375112,4252005,0.910000026226044,28582,0.00705748839546061,3643727,0.0133577098021898,0,0.00347463796264378,99.9999393915522,82,0,135294589,82,0
"26","Browser-Monitoring-Service-Production",2017-08-31 04:10:00,2017-08-31 04:20:00,137938665,0.00152899714547775,4294.9632,32423.694336,56.8472595214844,18.0863296645028,0.91423025727272,0,4.78677058189143e-05,1.19899449178151,0,0.110531881983791,4046607.84285714,0,0,0,0,0,118062498,15619335,4256832,0.910000026226044,21614,0.01706722206582,3667073,0.0123938967649937,0,0.00263450425593143,100,0,0,137938665,0,0
"27","Browser-Monitoring-Service-Production",2017-08-31 04:20:00,2017-08-31 04:30:00,141917792,0.00150855286981763,4294.9632,32407.728128,56.8452682495117,18.6614446640015,0.912968856947763,0,3.59059649781557e-05,1.44998214500291,0,0.108414794185332,4031104.28928571,0,0,0,0,0,121756656,15825385,4335751,0.910000026226044,31965,0.011776649383679,3750571,0.0127594565514257,0,0.0027995080419515,100,0,0,141917792,0,0
"28","Browser-Monitoring-Service-Production",2017-08-31 04:30:00,2017-08-31 04:40:00,145366084,0.00156232701634156,4294.9632,32403.87584,56.843433380127,19.5566918509347,0.931531480380467,0,4.18745756698107e-05,1.69736912420818,0,0.110657951129334,4124853.57142857,0,0,0,0,0,124810678,16174434,4380972,0.910000026226044,26292,0.011564281219959,3781745,0.0161594718018287,0,0.00277919022706837,100,0,0,145366084,0,0
"29","Browser-Monitoring-Service-Production",2017-08-31 04:40:00,2017-08-31 04:50:00,147980046,0.00155965076522093,4294.9632,32388.130816,56.8409805297852,20.0962681089129,0.944222914321082,0,4.76264413009631e-05,1.65114653536252,0,0.110053657421044,4181343.40714286,0,0,0,0,0,127196936,16375298,4407812,0.910000026226044,28378,0.010863731730219,3857150,0.0142701699271901,0,0.00385119491042732,100,0,0,147980046,0,0
"30","Browser-Monitoring-Service-Production",2017-08-31 04:50:00,2017-08-31 05:00:00,153205111,0.00150487009489262,4294.9632,32363.17184,56.8382110595703,20.7864867619106,0.956600631986346,0,4.48753518347595e-05,1.64564285108021,0,0.109794817864895,4319601.66428571,0,0,0,0,0,131935994,16847998,4421119,0.920000016689301,25932,0.00491885718057771,3899439,0.0140193540783877,0,0.00312522210828854,100,0,0,153205111,0,0
"31","Browser-Monitoring-Service-Production",2017-08-31 05:00:00,2017-08-31 05:10:00,156650938,0.00155618774269629,4294.9632,32401.850368,56.8351669311523,21.8974119595119,0.976000168493816,0,4.18853856639804e-05,1.81679760558265,0,0.110568511698927,4512242.40714286,0,0,0,0,0,134954990,17204640,4491308,0.920000016689301,29772,0.0121618010535273,3947633,0.0168382176732898,0,0.0048349534938629,100,0,0,156650938,0,0
"32","Browser-Monitoring-Service-Production",2017-08-31 05:10:00,2017-08-31 05:20:00,159349244,0.00145199068324049,4294.9632,32407.144448,56.831729888916,22.4663953099932,0.979538321495056,0,4.48792616225546e-05,1.87416072402682,0,0.109331183135509,4799732.43928571,0,0,0,0,0,137405922,17407097,4536225,0.920000016689301,25676,0.00652312238001708,4038797,0.0142438613972865,0,0.00329590518797817,100,0,0,159349244,0,0
"33","Browser-Monitoring-Service-Production",2017-08-31 05:20:00,2017-08-31 05:30:00,163348320,0.00142407825111098,4294.9632,32384.856064,56.8291206359863,23.0819599287851,1.0021961757115,0,4.7877768988006e-05,1.80976190737316,0,0.111653167222227,4625555.63214286,0,0,0,0,0,141052645,17726869,4568806,0.920000016689301,35503,0.0150490168030514,4011127,0.0135807882384771,0,0.00273036172027971,100,0,0,163348320,0,0
"34","Browser-Monitoring-Service-Production",2017-08-31 05:30:00,2017-08-31 05:40:00,167982630,0.00143752394580206,4294.9632,32374.134784,56.8257293701172,23.8609935896737,1.00620649542127,0,4.18985003177243e-05,2.00773214868137,0,0.109973596142871,4703764.67142857,0,0,0,0,0,145305947,18036220,4640463,0.920000016689301,24946,0.00872535145728643,4108257,0.0139899970447921,0,0.00385635110011077,100,0,0,167982630,0,0
"35","Browser-Monitoring-Service-Production",2017-08-31 05:40:00,2017-08-31 05:50:00,170718260,0.00145071162840596,4294.9632,32387.745792,56.8223114013672,24.5498773029872,1.02024864724704,0,3.890434137637e-05,2.23521705184664,0,0.109858246254069,4746669.98214286,0,0,0,0,0,147742212,18274635,4701413,0.920000016689301,26648,0.0185282394121864,4129311,0.0136003419302004,0,0.00306645580853507,100,0,0,170718260,0,0
"36","Browser-Monitoring-Service-Production",2017-08-31 05:50:00,2017-08-31 06:00:00,176685952,0.00134316504641259,4294.9632,32389.013504,56.8188247680664,25.3056949887957,1.04413012521608,0,4.49207267852866e-05,2.08377252306257,0,0.111391099968127,4897144.03571429,0,0,0,0,0,153170010,18740217,4775725,0.920000016689301,25583,0.00731866490456229,4224161,0.0131447235875006,0,0.0017267926314821,100,0,0,176685952,0,0
