"","app_name","begin_time","end_time","rpm","duration","swapFreeMB","minFreeMemMB","minDiskFreePct","cpuUserPct","cpuSystemPct","cpuStealPct","cpuIOWaitPct","loadAverage","diskReadPct","diskWritePct","receiveBytes","transmitBytes","transmitErrors","count.services","count.sessions","count.kernel","count.system","apdex_s","apdex_t","apdex_f","apdex_score","db_throughput","db_duration","external_throughput","external_duration","length","error_rate","bg_rate","count.Other","queue_duration"
"260","BST-Cassandra",2017-09-01 19:10:00,2017-09-01 19:20:00,2733258,0.000202102116243692,0,59606.69184,68.1584243774414,6.86345129013062,1.51151840686798,0,0.140906192362309,2.63954846858978,0.632766538858414,4.23534605503082,895136.822115385,0,0,0,0,0,0,2393639,333161,6458,0.939999997615814,0,0,0,0,0,0,100,2733258,0
"261","BST-Cassandra",2017-09-01 19:20:00,2017-09-01 19:30:00,2756455,0.000191639556609849,0,59670.376448,68.1345825195312,7.00545687675476,1.48272399902344,0,0.143985357135534,2.16667590141296,0.822835430502892,4.68543667793274,896116.694711538,0,0,0,0,0,0,2403088,347353,6014,0.930000007152557,0,0,0,0,0,0,100,2756455,0
"262","BST-Cassandra",2017-09-01 19:30:00,2017-09-01 19:40:00,2724409,0.000188506232865183,0,59667.767296,68.1638488769531,7.20745749473572,1.49036399126053,0,0.132375219464302,2.32141666412353,0.66337750852108,5.06828050613403,893803.471153846,0,0,1,0,0,0,2438821,280287,5301,0.949999988079071,0,0,0,0,0,0,100,2724409,0
"263","BST-Cassandra",2017-09-01 19:40:00,2017-09-01 19:50:00,2706677,0.000201779893468264,0,59625.336832,68.1428985595703,7.06921348571777,1.52688014507294,0,0.148863640427589,2.81345002651215,0.854089266061783,4.947016954422,885420.367788462,0,0,0,0,0,0,2351261,349624,5792,0.930000007152557,0,0,0,0,0,0,100,2706677,0
"264","BST-Cassandra",2017-09-01 19:50:00,2017-09-01 20:00:00,2666877,0.000198774263063501,0,59612.086272,68.1259765625,6.97799119949341,1.51040953397751,0,0.147434630990028,2.02631664276123,0.789355969429016,4.83137645721436,884409.884615385,0,0,0,0,0,0,2312382,348790,5705,0.930000007152557,0,0,0,0,0,0,100,2666877,0
"265","BST-Cassandra",2017-09-01 20:00:00,2017-09-01 20:10:00,2625233,0.000201083996758764,0,59607.28576,68.1383819580078,6.38002367019653,1.44942445755005,0,0.104920547455549,1.52918334007263,0.403991961479187,4.03186163902283,869522.742788462,0,0,0,0,0,0,2267274,351761,6198,0.930000007152557,0,0,0,0,0,0,100,2625233,0
"266","BST-Cassandra",2017-09-01 20:10:00,2017-09-01 20:20:00,2648117,0.00020439285434065,0,59595.390976,68.1155395507812,6.65580220222473,1.50453053712845,0,0.134059377014637,1.60685000419617,0.668817567825317,4.41807193756104,869817.091346154,0,0,0,0,0,0,2290405,352001,5711,0.930000007152557,0,0,0,0,0,0,100,2648117,0
"267","BST-Cassandra",2017-09-01 20:20:00,2017-09-01 20:30:00,2621028,0.000199081113795808,0,59555.729408,68.1281204223633,6.48920149803162,1.47732509374619,0,0.130173302441835,1.66229546070099,0.715668159723282,4.53696565628052,866636.014423077,0,0,0,0,0,0,2265830,349340,5858,0.930000007152557,0,0,0,0,0,0,100,2621028,0
"268","BST-Cassandra",2017-09-01 20:30:00,2017-09-01 20:40:00,2639938,0.000201287345830092,0,59543.79776,68.1738967895508,6.45778379440308,1.43242758512497,0,0.094836949557066,1.62224078178406,0.412080937623978,3.74427380561829,859313.564903846,0,0,0,0,0,0,2317062,316397,6479,0.939999997615814,0,0,0,0,0,0,100,2639938,0
"269","BST-Cassandra",2017-09-01 20:40:00,2017-09-01 20:50:00,2625588,0.000200940604851561,0,59547.262976,68.1513366699219,6.85604453086853,1.50596432685852,0,0.137688435614109,2.00581667423248,0.759381210803986,5.0432915687561,862995.4375,0,0,0,0,0,0,2288249,331538,5801,0.930000007152557,0,0,0,0,0,0,100,2625588,0
"270","BST-Cassandra",2017-09-01 20:50:00,2017-09-01 21:00:00,2606810,0.000191818587562193,0,59497.115648,68.1166381835938,6.83074264526367,1.44876952171326,0,0.12713610008359,1.71933332681656,0.752796167135239,4.27145738601685,853212.139423077,0,0,0,0,0,0,2270064,331786,4960,0.930000007152557,0,0,0,0,0,0,100,2606810,0
