"","X1","app_name","begin_time","end_time","rpm","duration","swapFreeMB","minFreeMemMB","minDiskFreePct","cpuUserPct","cpuSystemPct","cpuStealPct","cpuIOWaitPct","loadAverage","diskReadPct","diskWritePct","receiveBytes","transmitBytes","transmitErrors","event_count.kernel","event_count.sessions","event_count.services","apdex_s","apdex_t","apdex_f","apdex_score","cpm.db","duration.db","cpm.external","duration.external","length","error_pct","bg_pct","cpm.Other","cpm.OtherTransaction/Custom/com.newrelic.analytics.messaging.AnalyticEventPartitionService/runOneIteration.x","cpm.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadAllDomainConditions.x","cpm.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadRecentDomainConditions.x","cpm.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.EventConsumerService$EventConsumerTask/processOneMessage.x","cpm.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.TransformerService$TransformerTask/processBatch.x","cpm.OtherTransaction/ProducerEventHandler/big.producer/onEvent.x","cpm.OtherTransaction/ProducerEventHandler/small.producer/onEvent.x","cpm.OtherTransaction/Custom/com.newrelic.analytics.messaging.AnalyticEventPartitionService/runOneIteration.y","cpm.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadAllDomainConditions.y","cpm.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadRecentDomainConditions.y","cpm.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.EventConsumerService$EventConsumerTask/processOneMessage.y","cpm.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.TransformerService$TransformerTask/processBatch.y","cpm.OtherTransaction/ProducerEventHandler/big.producer/onEvent.y","cpm.OtherTransaction/ProducerEventHandler/small.producer/onEvent.y","duration.OtherTransaction/Custom/com.newrelic.analytics.messaging.AnalyticEventPartitionService/runOneIteration","duration.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadAllDomainConditions","duration.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadRecentDomainConditions","duration.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.EventConsumerService$EventConsumerTask/processOneMessage","duration.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.TransformerService$TransformerTask/processBatch","duration.OtherTransaction/ProducerEventHandler/big.producer/onEvent","duration.OtherTransaction/ProducerEventHandler/small.producer/onEvent","queue_duration","deploys","stl_rpm","stl_duration","stl_apdex_score","stl_error_pct"
"1",1,"Dirac-Browser",2017-09-27 17:00:00,2017-09-27 17:10:00,7537941,0.000241362183044415,4294.9632,66360.225792,59.0664520263672,19.837805557251,1.00096321105957,0,6.30438909865916e-05,1.88906110922496,0.000190658116601602,0.106253898143768,4175231.63666667,0,0,0,0,0,6265605,1172514,99822,0.910000026226044,0,0,42.7,0.0340305773297872,0,0,100,753794.1,17.7,0,11.8,246355.4,245597.4,9.2,261802.6,17.7,0,11.8,246355.4,245597.4,9.2,261802.6,0.0251812572542373,0,0.0693280964237288,7.60974975945321e-05,0.000242463838480375,0.00425114589130435,0.00039090131811105,0,0,-48264.2354982356,-8.74463540233154e-07,-0.00284254600312395,-5.15695811731459e-05
"2",2,"Dirac-Browser",2017-09-27 17:10:00,2017-09-27 17:20:00,7426865,0.000243022585030023,4294.9632,66366.992384,59.112377166748,19.2233754475911,1.00092833439509,0,3.93440352733402e-05,1.72881105740865,0,0.105515978733699,4077795.54333333,0,0,0,0,0,6150336,1180000,96529,0.910000026226044,0,0,49.5,0.0383811542246696,0,0,100,742686.5,18.2,0,21,242793.7,241545.3,3,258305.3,18.2,0,21,242793.7,241545.3,3,258305.3,0.00307412986263736,0,0.0774168507380952,7.70033273812294e-05,0.00024319412457125,0.00348754,0.000392400414946577,0,0,-110770.233440582,-3.08931394568023e-07,-0.000312131213549116,-5.52128711908422e-06
"3",3,"Dirac-Browser",2017-09-27 17:20:00,2017-09-27 17:30:00,7417299,0.000243944149938947,4294.9632,66347.610112,59.1112899780273,19.4475800832113,1.00751674969991,0,5.01388863388759e-05,1.65852839549383,0,0.107821990052859,4063557.85333333,0,0,0,0,0,6124721,1194299,98279,0.910000026226044,0,0,34.7,0.0303303776570605,0,0,100,741729.9,18.8,0,13.4,241311.4,240996.1,0,259390.2,18.8,0,13.4,241311.4,240996.1,0,259390.2,0.00317877153723404,0,0.0767787619402985,7.74708892737765e-05,0.000248037124134789,0,0.000390845472586474,0,0,-93419.0724529047,3.72120176534742e-09,0.00245296492180791,-0.00010269114628905
"4",4,"Dirac-Browser",2017-09-27 17:30:00,2017-09-27 17:40:00,7362737,0.000246068337210605,4294.9632,66341.691392,59.110237121582,19.5780605316162,0.995302172501882,0,4.37296536498858e-05,1.64462221860886,2.85893484639625e-05,0.107799475391706,4195795.54333333,0,0,0,0,0,6079366,1186774,96597,0.910000026226044,0,0,42.9,0.0313304333193473,0,0,100,736273.7,16.6,2.6,15.4,239706,239895.7,2.8,256634.6,16.6,2.6,15.4,239706,239895.7,2.8,256634.6,0.00299470127108434,0.46780282,0.0754445156818182,7.84395394796125e-05,0.00024831990117747,0.001767531,0.000391091249278546,0,1,-88158.8092949772,7.09118131614729e-07,0.000252864045343304,-8.19386539437122e-05
"5",5,"Dirac-Browser",2017-09-27 17:40:00,2017-09-27 17:50:00,7410705,0.000247214487446201,4294.9632,66353.893376,59.109001159668,19.7563065846761,0.997655363877614,0,4.42051539721433e-05,1.79894445737203,0,0.107622234523296,4227644.85,0,0,0,0,0,6104051,1205916,100738,0.910000026226044,0,0,33.5,0.0442320880190476,0,0,100,741070.5,8.3,0,18.8,241503.8,241205.6,2.1,258331.9,8.3,0,18.8,241503.8,241205.6,2.1,258331.9,0.00345599328915663,0,0.0714795844680851,7.8315305110313e-05,0.000249968895111888,0.00099356,0.0003972464697608,0,1,-4774.23995998129,-6.5305161500934e-10,0.00301113733041114,3.81917679649404e-06
"6",6,"Dirac-Browser",2017-09-27 17:50:00,2017-09-27 18:00:00,7372867,0.000246646320166633,4294.9632,66342.33856,59.10791015625,19.7496964136759,1.00441038608551,0,3.83635488105938e-05,1.98726715246836,0,0.107073201735814,4209770.88666667,0,0,0,0,0,6076236,1195921,100710,0.910000026226044,0,0,61.4,0.0272058039928699,0,0.000718851974408327,100,737286.7,21.2,0,19.6,241036.4,238780.3,0,257429.2,21.2,0,19.6,241036.4,238780.3,0,257429.2,0.00305204663679245,0,0.0735414347959184,7.83115346321136e-05,0.000249914031173426,0,0.000395419238486155,0,0,11157.879494085,1.42896260532253e-06,0.00328717232249398,0.000298375677994508
"7",7,"Dirac-Browser",2017-09-27 18:00:00,2017-09-27 18:10:00,7322500,0.000244043088254148,4294.9632,66345.684992,59.1068725585938,19.3604995091756,0.998038200537364,0,0.000134652433189331,1.65200670560201,0.00152947390452027,0.107040817538897,4088162.38666667,0,0,0,0,0,6055776,1171917,94807,0.910000026226044,0,0,37.4,0.0425214504144385,0,0,100,732250,15.7,0,21.7,238206.3,239308.2,2.1,254696,15.7,0,21.7,238206.3,239308.2,2.1,254696,0.00291291995541401,0,0.0726738258248848,7.67888158012613e-05,0.000245369302669528,0.005831274,0.000392841210637387,0,0,28785.9164485158,-3.30432050590337e-07,-0.00116739729531845,-6.45321016361782e-06
"8",8,"Dirac-Browser",2017-09-27 18:10:00,2017-09-27 18:20:00,7380689,0.000242561751129197,4294.9632,66332.8768,59.1058502197266,19.1927829742432,0.998195219039917,0,4.12124616559595e-05,1.48676392237345,0,0.106882467865944,4083687.90666667,0,0,0,0,0,6111942,1173028,95719,0.910000026226044,0,0,37,0.0270847926916427,0,0.00031162402317724,100,738068.9,16.3,0,11.5,241492.5,239268.7,3,257276.9,16.3,0,11.5,241492.5,239268.7,3,257276.9,0.00273664309202454,0,0.0755101160782609,7.67223679298529e-05,0.000245051447203918,0.003766178,0.000392347680820937,0,0,103658.699821204,-1.41992555584863e-06,0.00135724763945611,0.00025855476162737
"9",9,"Dirac-Browser",2017-09-27 18:20:00,2017-09-27 18:30:00,7424434,0.000246033898737331,4294.9632,66306.347008,59.1049499511719,19.2481510162354,1.00596857070923,0,4.96152228151914e-05,1.61631668011347,0,0.108062422275543,4075875.73333333,0,0,0,0,0,6110430,1216637,97367,0.899999976158142,0,0,55.3,0.0313660705316456,0,0,100,742443.4,21.1,0,23.7,242204.8,241204.3,0,258989.5,21.1,0,23.7,242204.8,241204.3,0,258989.5,0.00312021264454976,0,0.0715065776329114,7.7692712726998e-05,0.000248732558024463,0,0.000394196642814091,0,0,138877.481068225,1.23666942538248e-06,-0.00809663487682366,9.02307617017505e-06
"10",10,"Dirac-Browser",2017-09-27 18:30:00,2017-09-27 18:40:00,7416445,0.000246524163670734,4294.9632,66333.110272,59.1039772033691,19.3608605702718,0.996464459101359,0,4.6730938872012e-05,1.68651215235392,3.12614332263668e-05,0.106762729088465,4159297.55,0,0,0,0,0,6102724,1214684,99037,0.899999976158142,0,0,34.4,0.0349612097420382,0,0,100,741644.5,9.4,0,14.5,240286.8,241618.7,4.8,259710.3,9.4,0,14.5,240286.8,241618.7,4.8,259710.3,0.00301462670212766,0,0.0712943136689655,7.79370514693275e-05,0.000249594462360322,0.000795371666666667,0.000395569344221619,0,0,166986.475133326,2.3214890007274e-07,-0.00308929359102694,-0.000257056457235186
"11",11,"Dirac-Browser",2017-09-27 18:40:00,2017-09-27 18:50:00,7387184,0.000247588415804994,4294.9632,66322.735104,59.102912902832,19.1703870137533,0.987128762404124,0,3.84343094386471e-05,1.65849034786224,0,0.106458534797033,3977146.14666667,0,0,0,0,0,6086094,1204682,96408,0.910000026226044,0,0,40.4,0.0440885058836634,0,0,100,738718.4,12.5,2.3,22.8,240918.9,240715.6,0,257046.3,12.5,2.3,22.8,240918.9,240715.6,0,257046.3,0.003517463288,0.40976125,0.072087501622807,7.72468650276089e-05,0.00024815454196529,0,0.000396516911412847,0,0,201924.253229218,1.92034037776925e-07,-7.60815165645745e-06,-0.000128930654767718
"12",12,"Dirac-Browser",2017-09-27 18:50:00,2017-09-27 19:00:00,7306788,0.000245238738041257,4294.9632,66297.044992,59.1016540527344,19.2444738388062,1.00539613167445,0,4.0898322428499e-05,1.79066509803136,0,0.108410859107971,4087247.59,0,0,0,0,0,6020691,1188080,98017,0.910000026226044,0,0,36.7,0.0301731175540541,0,0,100,730678.8,9,0,11,238806.7,237698,0,254154.1,9,0,11,238806.7,237698,0,254154.1,0.00289179142222222,0,0.0738987438181818,7.79171889993036e-05,0.000247513668972814,0,0.000397047238879876,0,0,197514.11792864,-2.64508090196851e-07,0.00280474261551378,1.66301727147495e-05
"13",13,"Dirac-Browser",2017-09-27 19:00:00,2017-09-27 19:10:00,7141904,0.000243613885364883,4294.9632,66291.662848,59.1007614135742,18.9727515538534,0.98232760032018,0,5.80134867050219e-05,1.7439351717631,1.55253130894077e-05,0.105808082719644,4076896.97666667,0,0,0,0,0,5902303,1148856,90745,0.910000026226044,0,0,37.3,0.0357519478364611,0,0,100,714190.4,14,0,18.2,233948,231510.1,0,248700.1,14,0,18.2,233948,231510.1,0,248700.1,0.00276060330714286,0,0.0721935746593407,7.70430725438986e-05,0.000244420260926845,0,0.000394146584358028,0,0,106255.397943445,-6.3805194134973e-07,0.000996383070097417,-7.33645431459081e-06
"14",14,"Dirac-Browser",2017-09-27 19:10:00,2017-09-27 19:20:00,7046076,0.000245140000895818,4294.9632,66317.881344,59.0996704101562,18.639966583252,0.971479415893555,0,3.86181100717901e-05,1.57035556236903,7.84792773629306e-06,0.105713581045469,3944392.18,0,0,0,0,0,5801358,1153152,91566,0.910000026226044,0,0,35.6,0.0283278686309524,0,0,100,704607.6,15.7,0,12.5,228753.7,230017.8,2.9,245805,15.7,0,12.5,228753.7,230017.8,2.9,245805,0.0030846587133758,0,0.070736804256,7.70944299445211e-05,0.000247260980451513,0.008926371,0.000395675104964504,0,0,124830.808350181,7.88151367602094e-09,0.00328762462421361,3.92899919296741e-05
"15",15,"Dirac-Browser",2017-09-27 19:20:00,2017-09-27 19:30:00,6973270,0.000246303406051824,4294.9632,66308.452352,59.0986557006836,18.2482321421305,0.985483551025391,0,5.53703820817949e-05,1.46486666202545,5.86662814991238e-05,0.108240826427937,3970002.01333333,0,0,0,0,0,5737150,1146997,89123,0.899999976158142,0,0,46.9,0.0366037216726058,0,0,100,697327,10.7,0,23.1,227982.6,226701.4,0,242609.2,10.7,0,23.1,227982.6,226701.4,0,242609.2,0.00279149211214953,0,0.0690298181471861,7.69408580290777e-05,0.000248618135352053,0,0.000396630883155709,0,0,148632.021519378,7.05060052311689e-07,-0.00436670829601704,-9.4652553777733e-05
"16",16,"Dirac-Browser",2017-09-27 19:30:00,2017-09-27 19:40:00,6813745,0.000247391753180226,4294.9632,66313.527296,59.097713470459,17.9069318135579,0.970571287473043,0,5.20675084165608e-05,1.40205707550049,3.67965355205039e-05,0.105418422818184,3912479.67,0,0,0,0,0,5606241,1121234,86270,0.910000026226044,0,0,52.1,0.0315092942250996,0,0,100,681374.5,23.1,0,20.5,222371.9,221276.6,4.5,237677.9,23.1,0,20.5,222371.9,221276.6,4.5,237677.9,0.00316124281818182,0,0.0744107568243902,7.7034071660583e-05,0.000247299908246963,0.0024270106,0.000400143091126689,0,0,114853.921093179,6.02108526839146e-07,0.00340260284227989,-4.96790674161044e-05
"17",17,"Dirac-Browser",2017-09-27 19:40:00,2017-09-27 19:50:00,6674392,0.000251896979636647,4294.9632,66301.31712,59.0966606140137,17.634348932902,0.956346587340037,0,2.46588538478439e-05,1.47354381879171,2.27920225976656e-05,0.122987812260787,3839881.67,0,0,0,0,0,5480948,1109721,83723,0.899999976158142,0,0,22.1,0.198654450461538,0,0,100,667439.2,11,1.7,4.4,216342.9,217125.3,5.2,233948.7,11,1.7,4.4,216342.9,217125.3,5.2,233948.7,0.00271264587272727,0.4171553,0.0742504156818182,7.68324222463506e-05,0.000266230818110556,0.00409482663461538,0.00039586167922583,0,0,111782.834113005,3.36784553461384e-06,-0.00416121835501237,1.19819579827386e-05
"18",18,"Dirac-Browser",2017-09-27 19:50:00,2017-09-27 20:00:00,6479141,0.000245508598725201,4294.9632,66277.19168,59.0957489013672,17.3040480295817,0.956965402762095,0,3.90821158362087e-05,1.40076605478923,0,0.106625879804293,3827391.4,0,0,0,0,0,5322392,1077793,78956,0.899999976158142,0,0,28.7,0.0382937138919861,0,0,100,647914.1,13.4,0,15.3,211155.8,210245.4,4.4,226479.8,13.4,0,15.3,211155.8,210245.4,4.4,226479.8,0.0029117578358209,0,0.0708393592941176,7.70316839243819e-05,0.000247250742146083,0.00220788959090909,0.000396003927465937,0,0,67145.0856415322,-9.92874149083149e-07,-0.00401326741505681,-0.00042296101795877
"19",19,"Dirac-Browser",2017-09-27 20:00:00,2017-09-27 20:10:00,6267033,0.000244301145671804,4294.9632,66292.79744,59.0948066711426,17.0428153355916,0.939820075035095,0,4.41988721528711e-05,1.39238129059474,0,0.105966906746229,3893913.43666667,0,0,0,0,0,5160934,1032137,73962,0.910000026226044,0,0,28.8,0.0357376644007937,0,0.000319130280628808,100,626703.3,10,0,11.6,203876.2,203215.6,0,219589.9,10,0,11.6,203876.2,203215.6,0,219589.9,0.00300147545,0,0.071571624612069,7.59771946681368e-05,0.000245484514541206,0,0.000395591345218974,0,0,20356.5496436087,-1.40868603255037e-06,0.00161306485988066,0.000298401737626382
"20",20,"Dirac-Browser",2017-09-27 20:10:00,2017-09-27 20:20:00,6114558,0.000244496090017463,4294.9632,66322.305024,59.0938301086426,16.7687180836995,0.93592529296875,0,4.13988321573318e-05,1.37670554717382,4.81217100362604e-05,0.106767110526562,3773641.23,0,0,0,0,0,5026055,1016455,72048,0.910000026226044,0,0,23.7,0.0330505755907173,0,0,100,611455.8,7.6,0,11,199154.9,198908.1,0,213374.2,7.6,0,11,199154.9,198908.1,0,213374.2,0.00287732415789474,0,0.0692829874090909,7.68731516713875e-05,0.000246955323038629,0,0.000395003205022444,0,0,188.236722607166,-6.90165060025186e-07,0.00419435826571057,-7.84725138960212e-05
"21",21,"Dirac-Browser",2017-09-27 20:20:00,2017-09-27 20:30:00,6068671,0.000244196983934539,4294.9632,66300.944384,59.0928649902344,16.6529802958171,0.934087963898977,0,3.86047727564195e-05,1.32060554424922,0,0.105938427150249,3624066.55,0,0,0,0,0,4992820,1005249,70602,0.910000026226044,0,0,32.5,0.0238836797978723,0,0.000313083375256296,100,606867.1,14.1,0,8.2,197373.3,197635.4,1.7,211834.4,14.1,0,8.2,197373.3,197635.4,1.7,211834.4,0.00307028166666667,0,0.0736039393902439,7.71150560237884e-05,0.000245159926015785,0.00173307,0.0003959347152606,0,0,62519.6549563352,-1.56354953721136e-06,0.00454205510185801,0.000272930817914062
"22",22,"Dirac-Browser",2017-09-27 20:30:00,2017-09-27 20:40:00,5918878,0.000246094236874455,4294.9632,66304.565248,59.0918121337891,16.6060266494751,0.933588600158691,0,4.97596876812167e-05,1.29324998855591,0,0.106699602305889,3741027.48,0,0,0,0,0,4863475,982917,72486,0.899999976158142,0,0,38.9,0.0189044872180233,0,0.000304111691438817,100,591887.8,14,0,8.4,192279,192575,0,207011.4,14,0,8.4,192279,192575,0,207011.4,0.00290125367857143,0,0.0668242071428571,7.69725303517285e-05,0.000249348980549916,0,0.000397271138072106,0,0,62636.4854639294,-1.05090603823256e-06,-0.000588234147389954,-3.57132636359136e-05
"23",23,"Dirac-Browser",2017-09-27 20:40:00,2017-09-27 20:50:00,5735437,0.000248777193061139,4294.9632,66293.833728,59.0907173156738,16.3330727259318,0.917380321025848,0,3.30199358965425e-05,1.24125556151072,1.00081699201837e-05,0.107411816219489,3697525.175,0,0,0,0,0,4713639,956613,65185,0.910000026226044,0,0,44.8,0.0462252141699507,0,0.000470757502872057,100,573543.7,5.4,2.1,23.7,186337.3,186931.4,3,200240.8,5.4,2.1,23.7,186337.3,186931.4,3,200240.8,0.00269323711111111,0.4679639,0.0722722788860759,7.67553209416472e-05,0.000247166320794152,0.0004123525,0.000396860721704068,0,0,43823.7622831073,6.89218195760891e-07,0.00288309474577086,0.000252587810880754
"24",24,"Dirac-Browser",2017-09-27 20:50:00,2017-09-27 21:00:00,5516225,0.00024705555573984,4294.9632,66266.894336,59.0896911621094,15.8062966346741,0.90915462176005,0,4.6978861792013e-05,1.2763888835907,0,0.106305067737897,3537189.04666667,0,0,0,0,0,4517145,936732,62348,0.899999976158142,0,0,39,0.0325185646384615,0,0,100,551622.5,16.7,0,16.6,179067.8,179703.7,6.6,192811.1,16.7,0,16.6,179067.8,179703.7,6.6,192811.1,0.00262996420958084,0,0.0748936860843374,7.70252796125267e-05,0.00024669919760528,0.000568078909090909,0.000398654395015121,0,0,-2906.29578441381,8.1728453843287e-07,-0.00460216151682924,-9.51079864064907e-05
"25",25,"Dirac-Browser",2017-09-27 21:00:00,2017-09-27 21:10:00,5227904,0.000245756090157738,4294.9632,66313.445376,59.088695526123,15.3115524609884,0.906359712282817,0,4.18600885798999e-05,1.3611444513003,0,0.107488957047462,3672083.95,0,0,0,0,0,4294540,875722,57642,0.910000026226044,0,0,26.8,0.0468350207165354,0,0,100,522790.4,4.7,0,14.3,170384.3,169210.4,3.4,183173.3,4.7,0,14.3,170384.3,169210.4,3.4,183173.3,0.0436385429787234,0,0.0683320962097902,7.60007652747348e-05,0.000244431983820734,0.00470763694117647,0.000398370819528283,0,0,-108039.114004206,6.1796891227963e-07,0.00343845670045162,-0.000156470558228476
"26",26,"Dirac-Browser",2017-09-27 21:10:00,2017-09-27 21:20:00,5092572,0.000246368181008339,4294.9632,66312.331264,59.0885543823242,14.8432863553365,0.882770562171936,0,3.53465989367881e-05,1.07143637736638,1.80890599343305e-05,0.107042663296064,3569244.075,0,0,0,0,0,4180547,855724,56301,0.899999976158142,0,0,37.2,0.0276185105026882,0,0,100,509257.2,19.1,0,14.2,164755,165489.9,0,178979,19.1,0,14.2,164755,165489.9,0,178979,0.00295781436125654,0,0.0704821722042253,7.68201079955085e-05,0.000246161564444718,0,0.000396771014215076,0,0,-95318.2340441225,3.65219864220689e-07,-0.0042309107653048,-9.86505661692736e-05
"27",27,"Dirac-Browser",2017-09-27 21:20:00,2017-09-27 21:30:00,4932450,0.000246201624511146,4294.9632,66290.417664,59.0876502990723,14.4924115180969,0.872438220183055,0,3.8906258608525e-05,1.23634288708369,0,0.106500530739625,3402031.81166667,0,0,0,0,0,4045438,834404,52608,0.899999976158142,0,0,21,0.0263877104808743,0,0,100,493245,9.2,0,6.4,160427.1,160189.8,3.3,172609.2,9.2,0,6.4,160427.1,160189.8,3.3,172609.2,0.00323923742391304,0,0.0682759303125,7.76055767142833e-05,0.000247370650765529,0.00252215136363636,0.000399088446943152,0,0,-116724.219491731,-4.07933597677964e-07,-0.00200414381955571,-0.00029053511974616
"28",28,"Dirac-Browser",2017-09-27 21:30:00,2017-09-27 21:40:00,4773790,0.000248301136931034,4294.9632,66289.93024,59.0866851806641,14.2056474367778,0.878057261308034,0,4.14064437791239e-05,1.13569445212682,0,0.106758678456148,3303637.16833333,0,0,0,0,0,3912913,809154,51723,0.899999976158142,0,0,48,0.0345349713656174,0,0.00062843149782458,100,477379,13.4,0,18.8,155094.7,155310.4,4.6,166937.1,13.4,0,18.8,155094.7,155310.4,4.6,166937.1,0.00322758143283582,0,0.0699542849414894,7.70665447684544e-05,0.00024779878958138,0.00344815430434783,0.000399678411921616,0,0,-114167.22556213,5.44396886834704e-07,-0.00407359451742062,0.000433625062280695
"29",29,"Dirac-Browser",2017-09-27 21:40:00,2017-09-27 21:50:00,4635776,0.000246636183751976,4294.9632,66274.594816,59.0855178833008,13.9838113466899,0.861339926719666,0,4.41877348445511e-05,1.1884555498759,2.71659266824524e-05,0.105639182031155,3334772.23166667,0,0,0,0,0,3801362,787064,47350,0.899999976158142,0,0,32.2,0.0330446049461279,0,0,100,463577.6,15,0,12.2,150721.6,150174.9,1.3,162652.6,15,0,12.2,150721.6,150174.9,1.3,162652.6,0.00301504399333333,0,0.0716212178278688,7.70889040482585e-05,0.000247437813398244,0.007104776,0.000397342911007878,0,0,-130647.502058139,-2.92128797484961e-06,-0.00213788087006384,-0.000143350788830518
"30",30,"Dirac-Browser",2017-09-27 21:50:00,2017-09-27 22:00:00,4531994,0.000248070375881345,4294.9632,66247.663616,59.0845031738281,13.8499670664469,0.850745904445648,0,3.20857972837985e-05,1.29199998776118,2.40320029358069e-05,0.104925881822904,3212306.51166667,0,0,0,0,0,3708967,778075,44952,0.899999976158142,0,0,40.2,0.0321676319011976,0,0.000684025618745303,100,453199.4,6.9,0,13.4,146547.2,146967,0,159664.9,6.9,0,13.4,146547.2,146967,0,159664.9,0.00302600928985507,0,0.0713371251492537,7.70407753542886e-05,0.000247331580002313,0,0.000399642365566258,0,0,-107436.290854743,4.40294119258289e-07,-0.00235049437313861,0.000129428460675226
"31",31,"Dirac-Browser",2017-09-27 22:00:00,2017-09-27 22:10:00,4413642,0.000246903981945749,4294.9632,66305.339392,59.083625793457,13.8405409812927,0.86712087392807,0,4.97696504074459e-05,1.11886667807897,0,0.106994734704494,3449889.81166667,0,0,0,0,0,3620012,748971,44659,0.910000026226044,0,0,27.3,0.032385368996337,0,0,100,441364.2,11.8,0,12.3,142982.1,143720.5,3,154634.5,11.8,0,12.3,142982.1,143720.5,3,154634.5,0.00271919942372881,0,0.0705711297723577,7.62067408444834e-05,0.000246990620614317,0.004791007,0.000398787325388578,0,0,-82993.8729833215,-2.76963145361164e-07,0.0030371187672491,-0.000171172348396433
"32",32,"Dirac-Browser",2017-09-27 22:10:00,2017-09-27 22:20:00,4336096,0.000247720073524894,4294.9632,66289.160192,59.0826644897461,13.6377500851949,0.862199238936106,0,4.1403900104342e-05,1.16206111510595,0,0.106316672762235,3274925.93166667,0,0,0,0,0,3553269,740267,42560,0.899999976158142,0,0,40.8,0.0330690132612137,0,0.000276746640295787,100,433609.6,14.9,0,17.3,140275.1,140702.5,7.1,152592.7,14.9,0,17.3,140275.1,140702.5,7.1,152592.7,0.00269923797315436,0,0.0694202914508671,7.73195285663671e-05,0.000244970187698868,0.00233512381690141,0.000398722288089797,0,0,-105649.992535565,1.04247568451655e-06,-0.00527837456715818,7.46034598906782e-05
"33",33,"Dirac-Browser",2017-09-27 22:20:00,2017-09-27 22:30:00,4263617,0.00024806028593938,4294.9632,66271.735808,59.081672668457,13.478150177002,0.852981690565745,0,3.5349670361029e-05,1.21153888702393,1.7318134875192e-05,0.106157232820988,3251144.51333333,0,0,0,0,0,3497284,723278,43055,0.910000026226044,0,0,36.1,0.0343613479310345,0,0,100,426361.7,15.3,0,15.5,137753.1,138802.9,1.7,149773.2,15.3,0,15.5,137753.1,138802.9,1.7,149773.2,0.00343191918300654,0,0.0745523500903226,7.69381841040238e-05,0.000244673705369989,0.002381448,0.000400548253868516,0,0,-147969.461928848,1.11469302119282e-06,0.00341106981817474,-0.000186441160097774
"34",34,"Dirac-Browser",2017-09-27 22:30:00,2017-09-27 22:40:00,4179106,0.000249681402091739,4294.9632,66267.521024,59.080638885498,13.409707291921,0.861840399106344,0,4.97617285873275e-05,1.04216111103694,0,0.107105668882529,3187745.73,0,0,0,0,0,3421772,714450,42884,0.899999976158142,0,0,50.3,0.0256057426255605,0,0.000765714006775612,100,417910.6,19.7,0,13.1,134719,134907.7,2.7,148248.4,19.7,0,13.1,134719,134907.7,2.7,148248.4,0.00295931622335025,0,0.0718858291832061,7.7190722396247e-05,0.000247619149518523,0.00520955988888889,0.000401526417724576,0,0,-164839.432745767,1.32839813706269e-06,-0.00275727613358556,0.00025186478054301
"35",35,"Dirac-Browser",2017-09-27 22:40:00,2017-09-27 22:50:00,4129954,0.000251230613320875,4294.9632,66254.815232,59.0795288085938,13.3827905019124,0.863195590178172,0,4.97534500027541e-05,1.15497776667277,0,0.107255490620931,3196460.82833333,0,0,0,0,0,3393766,695065,41123,0.910000026226044,0,0,40.7,0.034589548877551,0,0.000363200171236774,100,412995.4,12.9,3.6,15.6,134108.9,133966.6,0,144887.8,12.9,3.6,15.6,134108.9,133966.6,0,144887.8,0.00285699696124031,0.413351245555556,0.0715251506089744,7.63261328636653e-05,0.000245292202862505,0,0.000400443649519145,0,0,-167131.317227716,2.16824358595e-06,0.00075084968591399,5.87151864631688e-06
"36",36,"Dirac-Browser",2017-09-27 22:50:00,2017-09-27 23:00:00,4094943,0.000246903972563721,4294.9632,66237.39904,59.0785217285156,13.4304959932963,0.857472292582194,0,3.81353308815354e-05,1.03095554709435,4.27791179390624e-05,0.104962222278118,3408181.64333333,0,0,0,0,0,3364507,689502,40934,0.910000026226044,0,0,38.6,0.0231815834833333,0,0.000390725829394939,100,409494.3,16.6,0,10.9,132641.1,132353,1.1,144471.6,16.6,0,10.9,132641.1,132353,1.1,144471.6,0.00277715917469879,0,0.0715035816146789,7.58923555557064e-05,0.000244189184421207,0.006450374,0.000400684753755755,0,0,-154457.377856508,-3.81187106922223e-07,0.00231492826026869,0.000173931379891623
"37",37,"Dirac-Browser",2017-09-27 23:00:00,2017-09-27 23:10:00,4053337,0.000246014964255378,4294.9632,66230.566912,59.0775375366211,13.5388933499654,0.871780204772949,0,4.9769092098965e-05,1.18971751928329,0,0.10618831217289,3255720.895,0,0,0,0,0,3341369,671123,40845,0.910000026226044,0,0,29.4,0.0340252449245283,0,0.000320723394082456,100,405333.7,10.4,0,11.6,130594.9,130903.3,3,143810.5,10.4,0,11.6,130594.9,130903.3,3,143810.5,0.00363866832692308,0,0.0723534170775862,7.48571256511548e-05,0.000242350491594941,0.0032238075,0.000398655901764475,0,0,-91611.6576994304,-6.23303717488819e-07,-0.000596288110408461,1.70559124096186e-05
